CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15749540,-0.30958345864433795,-0.06570559515617788,-0.3501539902482182,-0.34066453082603404,-0.1749996543279849,-0.41272788552567363,-1.0119724661065266,-0.005639644691254944,0.6227705065580085,0.17026001873309723
15807340,0.13314555741671938,0.19075630517443642,-0.18487809164915234,-0.8979390064504696,0.06527843801537529,0.26580093935481275,-0.9842454345605802,0.09815062746638432,0.46065552007290533,0.08390611725742929
15801062,-0.2988818185403943,-0.16905643255449831,0.30201830866746604,0.32078120880265487,0.010361307705752552,-0.46134264291729776,-0.912085511846235,0.21977068152744322,-0.6411639481212478,-0.8287899934314191
15572801,-0.5116758526326157,0.00371434056898579,-0.16713411482283846,-0.8150154535565526,-0.14140595980454237,0.2850282159611379,-0.8932703827228398,-0.2525019696494564,0.3208230164111592,-0.6995222307532094
15600708,-0.5651197189628147,-0.015046667789574713,0.364175925066229,-0.6994850558249164,0.03106005273293704,-0.11959045388270169,0.6441443264530972,-0.029015716378344224,-0.24911059196921997,-0.5278824409353546
15703544,-0.08314582191756927,0.14866666758898645,-0.24524060625815763,-0.5491516661722562,-0.04584791656117886,0.0460512142884545,1.2580883605848066,-0.07523678870289587,0.34375029877759516,0.12375654443283565
15704081,0.19123577514546924,0.1833389182202518,-0.2175652842922136,-0.4629729498643428,-0.1822478965553455,0.837100660543656,-0.9580572181567549,-0.029621654606889935,-0.2911082477134187,0.2882006155431736
15801788,-0.041667499916511586,-0.07789565803948789,0.5756278928229586,-0.9362233813654166,-0.00654178203898482,0.5706550545792561,0.9646210890600924,-0.07719283638289198,0.7092860749131069,0.4998064479220193
15592222,0.11944086766801774,-0.25973232893971726,-0.3491975121712312,2.06032111249835,-0.4238225061655976,0.2422813167911954,0.7167719696625136,0.1182129661878571,0.5778225274232682,-0.0047640937077812855
15584338,0.09646194410626777,-0.16632458966458216,0.40124320147093384,0.39460837974678725,-0.09632540962658823,-0.4130373932607472,-1.2312110884254799,0.005863957004621625,0.3675154996057972,-0.07871324302745052
15730793,-0.6140085732861189,0.6278590718423948,0.31037337944377213,2.748890814871993,0.07722446260973811,0.21105912239290775,0.5930392343970016,-0.08255117031745612,-0.8828464417951182,-0.04440702095394954
15625819,-0.10485451531421859,-0.1508957385085523,0.4342754500429146,-0.04021473723551026,-0.06601240575080737,0.14629337004735135,0.8461738441791385,-0.12134850544156507,0.5762876301049255,-0.09554997399332933
15601387,0.19021561688947258,-0.03779889909084886,-0.5337798576429487,-0.4209389181248844,-0.25931115202838556,-0.25132792738848364,-0.9668846975523047,0.009672774504870175,0.30238875520415603,-0.06999088072567247
15761525,0.4563268902778509,0.15655618518823758,0.4312433740845881,-1.27744304538297,-0.4682055022532586,0.054800429543247445,-0.6358878563414327,-0.29507026622071864,0.7195546423364431,-0.039659935341915115
15766649,-0.332219395453576,-0.24952057398390026,-0.6596188557357527,0.1249956106650643,-0.447877744511934,-0.021962931625312196,0.45151907567400484,-0.04749813009635545,0.5921715002704877,-0.021552899163216354
15591179,-0.24412900493014603,-0.009702051063068212,-0.43564448376884685,-0.5603038248285884,0.1254518873943016,-0.39907418604008854,-1.0066833559167572,-0.011424829338211566,-0.2846395826002117,-0.4224945052550174
15734005,-0.25104029034962877,-0.061574239218607545,0.384160059732385,0.5165180976409465,0.03734257211210206,-0.6329393420298584,-1.0748585278564133,0.003261051024310291,0.3169257367565297,0.0011719894781708718
15687270,-0.03386730664758943,-0.018853857326321305,0.4012174771493301,2.015370254696172,-0.13661545667797326,-0.10561311619589105,-0.8242206007463392,-0.05276253761956468,-1.3736530274315737,0.48358266008202916
15646764,0.7503969333396526,0.3806234845938161,0.004197608875110745,4.268891851686639,0.03369788842042908,0.6474318545142888,-0.7601840165990871,-0.014002697521355002,1.723620421863161,-0.3844935367372818
15610930,0.1280573264612758,0.6629220938263461,0.06741684969747438,-0.4984309377998579,-0.147270932123065,0.15798715014883782,0.9345179314329289,-0.07293474166246597,0.6251054030307569,-0.3400543436181033
15656683,-0.03551751703605987,-0.2794322706910316,-0.3142410862655379,2.810744081075536,-0.07043233236880042,-0.06246097879426088,1.1701408915652427,0.043317658068262974,0.6559754877863452,0.2670586918538902
15790412,0.5472630728309741,-0.052129778787493704,-0.22787784402724356,-0.6312774556208751,-0.4203006832243409,-0.5269180911639705,-0.9378109098644927,-0.07334496062016115,-0.2375633526954334,0.840010948254494
15589437,-0.166854172340245,-0.39679985219961966,-0.4086816022708081,-1.2014231034857221,-0.059283532474655655,-0.29997377208201215,0.1224191289814189,0.012227719414513559,-0.2989750388509128,-0.2894460799259832
15622631,-0.47947255020320884,-0.419583336970536,-0.22652155674761162,0.8232585451024351,-0.20252488830126822,0.04736767604423221,0.2876539548806613,0.015073216417804361,0.5080278867576271,-0.41054120603133926
15768295,-0.1310894432401983,-0.5419270780705847,0.1589441129262559,-0.4404813044227194,-0.09281367379589937,0.026415132448310032,0.3213896574941464,-0.06859324793913402,-0.3279770276451018,-0.33837430556071924
15768006,0.011304440806852653,-0.3241052020154893,-0.45064305905252694,-0.6964913194032851,0.14935457754705567,-0.5387722229829524,0.5937097589252517,0.07134944452671334,0.569086110976059,0.4514200177229941
15619045,-0.46995160445105283,-0.13833119598566554,0.439237458568532,0.9086237436550436,0.04437158335698768,-0.4996745831263252,-1.2469579629111103,0.09483518570661545,-0.3720720626314142,-0.15801567762973717
15694805,-0.21677574515066225,-0.2086966109299101,-0.41425592127488925,-0.62757062079967,-0.2706007678573951,0.13785884976387025,0.25876405908027666,0.013958333907066845,-0.3502313508163206,-0.25868911859346555
15665064,0.5738719280122314,-0.026628252044320108,-0.4487315748189576,-0.5465392296621576,0.04814174895407632,0.39059228982252536,-0.6059304600418546,0.02904561219504103,0.5742147970339283,-0.14199922829749995
15756535,-0.01602298157464247,0.36827303949045015,-0.2982069566193968,0.20419359648425597,-0.010568364094942807,-0.01273752502980642,0.6660710307490081,0.019762057084590195,-0.3528708981187083,-0.21105121030006557
15750803,0.5424905889159709,-0.4580063107167371,0.1796525605721399,-0.48547278573270886,0.03138753534760326,-0.1527149652072694,0.33897549761692064,-0.005636194366961718,-0.5429020971409045,0.3953522474784404
15627665,0.4984646142157726,-0.25059064193512315,-0.24804782518884166,1.2428288964112288,0.04330310174264014,0.37360508140525783,1.3451648370432667,-0.02672277159290388,0.5594768317346461,-0.1921333658724325
15749472,-0.045118021070957186,-0.24720803666044958,-0.30418064742232676,1.406139171642135,0.1794597205799073,0.3291221182316076,1.401510763517581,0.024482348393648865,0.798708887277171,-0.14316780968219972
15640917,-0.15397002668876666,-0.08421024145674892,-0.40824191452469677,0.7846398917128681,-0.1127759181521833,-0.8738441506284289,-1.2119701013457962,-0.02391845080535859,-0.2503202942572534,-0.30633566792239436
15578866,0.2188303507544333,-0.22540847861208022,0.2838736313465051,1.251961770571652,0.13606821871595456,0.4617988348532526,1.197990396299865,-0.023297761857975274,-0.22703236813656985,-0.07472545951837674
15622518,-0.012317316488479264,-0.27915281961672006,0.16472379013895988,-1.0050010002608178,0.11614513473818079,-0.008309573562291917,0.9342771313525736,-0.04906168856425211,-0.5042071971256519,-0.08107416440499947
15685872,0.09755120279733091,-0.5043741995492019,0.537468257586006,-1.135633438625373,-0.47937433362705634,0.3283529423607979,0.4078062239731662,-0.002236255426541902,-0.36446598426264243,0.01903672156506218
15625126,0.1273432443017373,0.06868285328848288,0.5574294051923789,0.5898353096717619,-0.02295610914938152,-0.4980875281291082,-0.9243403304088861,-0.008462139288894832,-0.30554729140014386,0.2350631264608819
15752809,-0.27375465688484835,-0.28564329041400927,-0.1686421433929354,0.8371629139827564,-0.08337687777588144,-0.0021111552545335145,0.47025029950542374,0.0014376083086244762,0.7308016340178437,-0.01023016944876872
15585580,0.022866657541599125,0.4324418191565201,0.23996767995879054,2.290414777514525,0.1531435961672105,-0.5848986753402278,0.8058247802034021,-0.12671945085981862,-0.7071532951341942,-0.1685278133198153
15738546,0.47425986077229026,-0.11540723095764406,0.497622134713456,0.649677215415577,0.09975271745235659,-0.3283943624864332,-0.9944072033686098,0.04949260855559259,-0.15935499762534164,0.1987564956920687
15737080,0.09136517283332068,-0.14050680231885054,0.23563217089511454,-0.8943455511785579,-0.09253633949672803,-0.13841084640240298,-1.0953133081784472,0.032191280513070526,-0.0165815932827536,0.21044282423448749
15644400,-0.26332568074401935,-0.5370368484815117,-0.2849980523204431,0.8541023581795162,-0.010560401459224522,-0.3724262184655527,0.34445047641173004,0.006695470053236932,0.5482234478392638,-0.11724772761459462
15745844,-0.6125766271189786,0.16036834433907643,0.28240110296290366,0.25071054306579754,-0.12268610315863043,0.0895362254732754,-0.9055261240468826,-0.13420275277690963,-0.2069102260901127,-0.3469136976567097
15581332,-0.13793990006146487,0.22639851249754428,0.0911830102908425,-1.1680289157235528,-0.3390145764918998,0.01405370591848623,-0.9944167761690914,-0.02679641485447064,-0.19565703147556632,-0.25283102223300374
15640491,-0.2934075683518313,-0.121215942108538,0.2881421422213316,-1.040994618923869,-0.10738013872411102,0.3736029234540183,-0.7025314334942959,0.016368336766026913,0.5121795512805692,0.05811650752555579
15673837,0.4693272825522581,-0.3780657354625873,-0.07205369073431939,2.237356536067091,0.10914368127472698,0.4184034834103659,0.5197328599961475,0.013842791432980448,-1.3850011038267984,-0.46444604054442606
15768163,0.18447423880104907,0.608670948575018,0.1454285832075402,1.191495527473744,-0.24533758291974664,0.29831861155631484,0.9674583159456961,0.009298196008894593,0.5531069207750261,0.15270797332865185
15607786,-0.2209790115832584,-0.4699369135475717,-0.16060211836360394,-1.1676764880970587,-0.152984174026642,-0.2818665115348995,0.08472563022980467,-0.03928544264403172,-0.30820577350212264,-1.2160173303831834
15668283,-0.5350554361892864,-0.2136246023280546,-0.19590591416344977,2.138029851547326,-0.058835345471743496,1.1517056868446525,6.947622320647351,0.011623255788581446,0.39533232904504984,0.20961065893876366
15592379,0.494098768485419,-0.25087947081192397,0.20208786414004862,0.3403544910508208,-0.22232711251825094,0.3714726502879057,-0.8188006235030479,0.013851016112603247,0.3625099980656523,-0.6703566688136198
15574369,0.058941767980577424,-0.31919300024281255,-0.34233977016992867,1.8528073329024481,0.04290258296765387,-0.9205939110013424,0.38511050360742954,-0.060881832593586295,-0.9374118569283746,-0.4003740229486721
15641122,-0.00838301109499298,-0.14669112466159276,-0.4395109044155106,-0.6670118350908161,0.22233421290991828,-0.3583272560097976,-0.9588481613970362,0.016202958007343112,0.3665924393478781,-0.08999583200667985
15664204,0.09261305456922855,0.10762070604017936,-0.3470864453120157,-0.2802526843600208,-0.02725739239482209,-0.35644933549774577,-0.976866165602114,0.04442603335250169,-0.17523747421335428,0.27313971280003896
15736730,-0.004033115538186393,-0.11603379763895645,0.3494669499224983,1.5306962685470353,0.14069210005109198,0.15022131322766655,1.3854907256993465,-0.0328340442921035,-0.1802893728588242,0.1172204618807882
15620344,-0.08904792988207191,-0.21690186021616684,-0.2298619950457942,-0.9028914124186849,0.11644664499908686,0.3682418805931229,1.4948912513698451,-0.027979431808926165,0.6372572402865626,0.32138825342291966
15648702,0.19327815186465158,0.5432077255216428,-0.19313421033788472,0.6973202942774515,-0.17747786055551842,1.0107117170997661,-0.8475521876011044,-0.04969804554246366,-0.9322998512745835,-0.40468911478878
15780770,-0.8925443599757272,-0.3258631834224798,-0.4134741082554683,-0.7269982042908668,-0.17498216679203324,-0.13059170646534768,0.3253003584849648,-0.09397318739676848,-0.05875743215088733,0.31695937365177085
15679075,-0.1851752429222688,-0.5248526274692267,-0.3576812472427264,-0.20556006392114795,-0.24171921378700062,0.11521791174891405,0.33385940112406387,0.027463993483688682,0.44028448991710323,0.10145130040938966
15697567,-0.013850006264983677,-0.09375183902331628,-0.3469189869519323,-0.5051302337989909,0.009833779197651892,-0.3826328313414706,-0.9797278894879855,-0.0898777091014199,-0.19026939123112244,-0.5074964161019306
15678571,0.11300511226058006,-0.12116815721034073,-0.4233465044246987,-1.454887223293772,-0.04009412473998964,-0.4890622170025017,-1.007710938245291,0.11800978626124561,0.589361409181729,-0.22129488075268455
15639217,-0.5653451022494118,-0.09465774114476516,-0.4248277341481298,-0.6599148585228249,0.352772186313523,-0.32821306182595433,-1.135757764102891,0.010908377252053469,0.5062034984921775,0.17387336677056736
15654673,-0.22673705966793933,-0.1477075220667757,-0.45711129100061954,1.540088751653093,-0.0718261616723612,0.3664602578250924,0.6170219877338968,-0.014044861542060971,0.6553176414011977,0.07164989022305235
15718454,-0.013889364245114848,-0.06478444308973849,0.39581732076592746,0.6531907333410345,-0.1232455798482988,-0.6922769874462392,-1.3210006596252788,-0.04790501166600734,0.44657100719516163,-0.5929316788568394
15618695,-0.12076568144722842,0.16639336509862915,0.11259856322896666,-0.7068359395372681,-0.01476776232710108,0.4471748647876666,0.47033546920400116,0.1655093993083574,-0.4856880559877027,-0.054794471813365817
15690153,-0.7918754537310452,-0.19112087871064432,0.13877010561758651,0.48835538151906804,0.02547259727260098,0.469935096972622,-0.4839839374087751,0.07637412703945301,-0.198040835389329,0.521966618708102
15662488,-0.0060908819804899395,-0.0710915797855705,0.41509868977591396,0.574779083521571,-0.1782523327600211,-0.452496489653131,-1.217452655530069,-0.02089441799558699,0.5129670668276958,-0.3568611827318091
15775153,-0.2526282316306606,-0.09880454390309751,-0.4120807322789915,-0.9025262403671513,0.19776063038385472,-0.22265094250324183,0.5382061916345264,-0.020153416997054592,0.37547851462470133,-0.2157980725291418
15697283,0.3880509563558735,0.1692971310322173,-0.3133645427459851,-1.0075047165653086,0.26809618753381076,-0.5640351291850675,-0.902094810612034,-0.016291746341157706,0.5027822155156173,0.5574821062025148
15642099,0.17386138147325256,0.006683791019022465,-0.47255668832920494,0.13842576696188189,-0.04054102458059788,-0.526363148210221,-1.0355237468518317,0.023491720971651375,0.47958493342855946,0.3762014017335605
15677184,0.07696090399636887,-0.48356828519375994,0.29425981185398997,-0.42339786771219223,0.053299267208203674,-0.08827006967505441,0.3114327655127272,-0.022239245054079218,-0.3168537011469016,0.3291096636664588
15640507,-0.15961930491699605,-0.3211075641214848,0.1212161494907923,-0.13840057166758923,0.04546495715621859,1.1998496928322129,5.9665552553418095,-0.031204495462588966,-0.30289556964067743,-0.02542081896448508
15615029,0.021016233237460255,-0.2604418379976414,-0.200808748411946,0.09172200157481711,0.07738187566166743,0.19324225274438503,0.9770142414025031,0.006720401103375479,-0.579889551512897,-0.10825299675110728
15596175,-0.2508605149568757,0.6955125310644508,-0.15349021360510962,-0.15043487508199177,-0.16076791010331362,0.6374017390992958,0.5666575881117023,0.011585062458179892,-1.481612601657398,-0.20875568699091673
15719508,-0.18224438899371306,0.37583424328127873,-0.08104820856824517,2.2523708681878634,-0.16609862365410663,1.0985351491096662,6.708148942355765,-0.013604541454114952,-0.3070690850540996,-0.3144595385459252
15595917,0.03311702035425697,-0.5010343763767742,0.3913300286408048,-0.5671494671711116,-0.3497924129338935,-0.08959592252154834,0.49373781629139557,0.16271815188694747,-0.3620344630081672,-0.5904497396177613
15765297,-0.15667465528007596,-0.03912276961142197,-0.5050943476613611,0.12376023868157063,1.0003358390787616,-0.39855876051587985,-0.8307042057358194,-0.0025739979546051473,-0.11796789968619123,0.43328664378030224
15607178,-0.8872070935933152,0.3282977009203751,-0.09398232793202624,0.19772776383004384,-0.09602107022423297,0.040287827754509634,0.94379164861748,-0.005929716171231121,-0.32755471191368996,0.00040931191993877293
15775082,-0.03527588873752393,-0.0972438852081541,-0.4319266908476129,0.8700345566147007,-0.05419783728546463,0.6766221035609488,-0.685267145105172,-0.0007903810415882617,-0.071316950393375,-0.3853025064436952
15585985,0.23893498881079722,-0.42729589965427295,-0.40898141463985666,2.18177423030138,0.12719788633054122,-0.2845503019401804,0.7203687830845592,-0.0015911990962922573,0.5499943231005454,-0.07339059873134829
15648735,0.1819259409274673,-0.2991083246935159,-0.35223775492981074,0.2074661390593974,0.022086537203285843,-0.18946596936671994,-0.6474117991892854,0.0125568309542723,-0.26814148693461903,0.7453351532574743
15737169,-0.15178758020701935,-0.19477806460112335,-0.2245791019150056,-0.5362813413573895,0.03633382390544284,0.7990867714793422,0.5489881535572931,0.01299222745350562,0.004998487221309915,0.6164206475566607
15731148,-0.08129281949601136,-0.6673099554725923,-0.15879891210934147,-0.8723779139190446,0.04142820785054937,0.20487407960463316,0.07425431249197573,-0.0563282315118704,-0.2821552824508399,0.2231278251321055
